Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

Designator TARGET_MECHANICAL_5 -21316.268mil -15734.508mil       6845mil       4890mil -21316.268mil -15734.508mil  T        360.00 Comment        
Designator TARGET_MECHANICAL_5 -21316.268mil -15734.508mil       -270mil       5065mil -21316.268mil -15734.508mil  T        360.00 Comment        
Designator TARGET_MECHANICAL_5 -21316.268mil -15734.508mil       -205mil      -1895mil -21316.268mil -15734.508mil  T        360.00 Comment        
TP3C       SMD_TEST_POINT    2081.023mil   2173.504mil   2081.024mil   2173.503mil   2081.023mil   2173.504mil  T        180.00 Test Point SMD 
TP3D       SMD_TEST_POINT     2966.85mil   2173.504mil   2966.851mil   2173.503mil    2966.85mil   2173.504mil  T        180.00 Test Point SMD 
TP4A       SMD_TEST_POINT     367.402mil   2783.307mil    367.401mil   2783.307mil    367.402mil   2783.307mil  T        360.00 Test Point SMD 
TP4B       SMD_TEST_POINT    1440.236mil   2783.307mil   1440.236mil   2783.307mil   1440.236mil   2783.307mil  T        360.00 Test Point SMD 
TP4C       SMD_TEST_POINT    2513.071mil   2783.307mil   2513.071mil   2783.307mil   2513.071mil   2783.307mil  T        360.00 Test Point SMD 
TP4D       SMD_TEST_POINT    3585.905mil   2783.307mil   3585.906mil   2783.306mil   3585.905mil   2783.307mil  T        360.00 Test Point SMD 
TP5        SMD_TEST_POINT    4563.999mil   1003.001mil       4564mil       1003mil   4563.999mil   1003.001mil  T        360.00 Test Point SMD 
TP6        SMD_TEST_POINT    4906.999mil    504.001mil       4907mil        504mil   4906.999mil    504.001mil  T        360.00 Test Point SMD 
TP7        SMD_TEST_POINT        5058mil    863.999mil       5058mil        864mil       5058mil    863.999mil  T        180.00 Test Point SMD 
TP8        SMD_TEST_POINT        4613mil   1288.999mil       4613mil       1289mil       4613mil   1288.999mil  T        180.00 Test Point SMD 
TP9        SMD_TEST_POINT     138.964mil    314.997mil    138.964mil    314.998mil    138.964mil    314.997mil  T        180.00 Test Point SMD 
TP10       SMD_TEST_POINT     508.964mil    309.997mil    508.964mil    309.998mil    508.964mil    309.997mil  T        180.00 Test Point SMD 
U13        QFN48_M           5230.489mil   3573.488mil       5136mil       3479mil   5089.741mil   3681.755mil  T          0.00 MAX1258        
U16        QFN48_M           5221.488mil   2896.749mil       5127mil   2802.261mil    5080.74mil   3005.016mil  T          0.00 MAX1258        
C2F        SMD_0805           516.062mil   1563.267mil    516.062mil   1563.266mil    516.062mil   1518.267mil  T         90.00 Cap SMD        
C2I        SMD_0805          3173.542mil   1563.267mil   3173.543mil   1563.266mil   3173.542mil   1518.267mil  T         90.00 Cap SMD        
C2J        SMD_0805          4059.369mil   1563.267mil   4059.369mil   1563.266mil   4059.369mil   1518.267mil  T         90.00 Cap SMD        
C2K        SMD_0805           516.062mil      992.4mil    516.061mil    992.401mil    516.062mil      947.4mil  T         90.00 Cap SMD        
C2L        SMD_0805          1401.889mil      992.4mil    1401.89mil    992.401mil   1401.889mil      947.4mil  T         90.00 Cap SMD        
C2O        SMD_0805          4059.369mil      992.4mil    4059.37mil    992.401mil   4059.369mil      947.4mil  T         90.00 Cap SMD        
C4F        SMD_0805           437.322mil   1563.267mil    437.322mil   1563.266mil    437.322mil   1518.267mil  T         90.00 Cap SMD        
C4I        SMD_0805          3094.802mil   1563.267mil   3094.802mil   1563.266mil   3094.802mil   1518.267mil  T         90.00 Cap SMD        
C4J        SMD_0805          3980.629mil   1563.267mil   3980.629mil   1563.266mil   3980.629mil   1518.267mil  T         90.00 Cap SMD        
C4K        SMD_0805           437.322mil      992.4mil    437.323mil    992.401mil    437.322mil      947.4mil  T         90.00 Cap SMD        
C4L        SMD_0805          1323.149mil      992.4mil   1323.149mil    992.401mil   1323.149mil      947.4mil  T         90.00 Cap SMD        
C4O        SMD_0805          3980.629mil      992.4mil    3980.63mil    992.401mil   3980.629mil      947.4mil  T         90.00 Cap SMD        
L1F        SMD_1210_INDUCT    299.528mil   1464.842mil    299.527mil   1464.842mil    234.528mil   1464.842mil  T          0.00 Inductor       
L1I        SMD_1210_INDUCT   2957.008mil   1464.842mil   2957.009mil   1464.842mil   2892.008mil   1464.842mil  T          0.00 Inductor       
L1J        SMD_1210_INDUCT   3842.835mil   1464.842mil   3842.836mil   1464.842mil   3777.835mil   1464.842mil  T          0.00 Inductor       
L1K        SMD_1210_INDUCT    299.528mil    893.976mil    299.527mil    893.976mil    234.528mil    893.976mil  T          0.00 Inductor       
L1L        SMD_1210_INDUCT   1185.355mil    893.976mil   1185.354mil    893.976mil   1120.355mil    893.976mil  T          0.00 Inductor       
L1O        SMD_1210_INDUCT   3842.835mil    893.976mil   3842.834mil    893.976mil   3777.835mil    893.976mil  T          0.00 Inductor       
L2F        SMD_1210_INDUCT    811.338mil   1464.842mil    811.338mil   1464.842mil    876.338mil   1464.842mil  T        180.00 Inductor       
L2I        SMD_1210_INDUCT   3468.818mil   1464.842mil   3468.818mil   1464.842mil   3533.818mil   1464.842mil  T        180.00 Inductor       
L2J        SMD_1210_INDUCT   4354.645mil   1464.842mil   4354.645mil   1464.842mil   4419.645mil   1464.842mil  T        180.00 Inductor       
L2K        SMD_1210_INDUCT    811.338mil    893.976mil    811.338mil    893.976mil    876.338mil    893.976mil  T        180.00 Inductor       
L2L        SMD_1210_INDUCT   1697.165mil    893.976mil   1697.165mil    893.976mil   1762.165mil    893.976mil  T        180.00 Inductor       
L2O        SMD_1210_INDUCT   4354.645mil    893.976mil   4354.645mil    893.976mil   4419.645mil    893.976mil  T        180.00 Inductor       
TP3F       SMD_TEST_POINT      309.37mil   1582.953mil     309.37mil   1582.953mil     309.37mil   1582.953mil  T        180.00 Test Point SMD 
TP3I       SMD_TEST_POINT     2966.85mil   1582.953mil   2966.849mil   1582.953mil    2966.85mil   1582.953mil  T        180.00 Test Point SMD 
TP3J       SMD_TEST_POINT    3852.677mil   1582.953mil   3852.676mil   1582.953mil   3852.677mil   1582.953mil  T        180.00 Test Point SMD 
TP3K       SMD_TEST_POINT      309.37mil   1012.086mil     309.37mil   1012.086mil     309.37mil   1012.086mil  T        180.00 Test Point SMD 
TP3L       SMD_TEST_POINT    1195.197mil   1012.086mil   1195.197mil   1012.086mil   1195.197mil   1012.086mil  T        180.00 Test Point SMD 
TP3O       SMD_TEST_POINT    3852.677mil   1012.086mil   3852.677mil   1012.086mil   3852.677mil   1012.086mil  T        180.00 Test Point SMD 
U1F        SOT23A             644.015mil   1563.267mil    644.015mil   1563.266mil    606.614mil   1517.007mil  T        360.00 LM3480IM3-5.0  
U1I        SOT23A            3301.495mil   1563.267mil   3301.496mil   1563.266mil   3264.095mil   1517.007mil  T        360.00 LM3480IM3-5.0  
U1J        SOT23A            4187.322mil   1563.267mil   4187.322mil   1563.266mil   4149.921mil   1517.007mil  T        360.00 LM3480IM3-5.0  
U1K        SOT23A             644.015mil      992.4mil    644.015mil    992.401mil    606.614mil     946.14mil  T        360.00 LM3480IM3-5.0  
U1L        SOT23A            1529.842mil      992.4mil   1529.842mil    992.401mil    1492.44mil     946.14mil  T        360.00 LM3480IM3-5.0  
U1O        SOT23A            4187.323mil      992.4mil   4187.322mil    992.401mil   4149.921mil    946.142mil  T        360.00 LM3480IM3-5.0  
U2F        182H_M             555.433mil   1386.103mil    555.433mil   1386.103mil    458.976mil   1461.103mil  T          0.00 FOD0708        
U2I        182H_M            3212.913mil   1386.103mil   3212.913mil   1386.103mil   3116.456mil   1461.103mil  T          0.00 FOD0708        
U2J        182H_M             4098.74mil   1386.103mil   4098.739mil   1386.103mil   4002.283mil   1461.103mil  T          0.00 FOD0708        
U2K        182H_M             555.431mil    815.236mil    555.431mil    815.236mil    458.974mil    890.236mil  T          0.00 FOD0708        
U2L        182H_M             1441.26mil    815.236mil    1441.26mil    815.236mil   1344.803mil    890.236mil  T          0.00 FOD0708        
U2O        182H_M             4098.74mil    815.236mil    4098.74mil    815.236mil   4002.283mil    890.236mil  T          0.00 FOD0708        
C2G        SMD_0805          1401.889mil   1563.267mil   1401.889mil   1563.266mil   1401.889mil   1518.267mil  T         90.00 Cap SMD        
C2H        SMD_0805          2287.715mil   1563.266mil   2287.716mil   1563.266mil   2287.715mil   1518.266mil  T         90.00 Cap SMD        
C2M        SMD_0805          2287.715mil      992.4mil   2287.716mil    992.401mil   2287.715mil      947.4mil  T         90.00 Cap SMD        
C2N        SMD_0805          3173.542mil      992.4mil   3173.543mil    992.401mil   3173.542mil      947.4mil  T         90.00 Cap SMD        
C4G        SMD_0805          1323.149mil   1563.267mil   1323.149mil   1563.266mil   1323.149mil   1518.267mil  T         90.00 Cap SMD        
C4H        SMD_0805          2208.976mil   1563.266mil   2208.976mil   1563.266mil   2208.976mil   1518.266mil  T         90.00 Cap SMD        
C4M        SMD_0805          2208.976mil      992.4mil   2208.976mil    992.401mil   2208.976mil      947.4mil  T         90.00 Cap SMD        
C4N        SMD_0805          3094.802mil      992.4mil   3094.803mil    992.401mil   3094.802mil      947.4mil  T         90.00 Cap SMD        
L1G        SMD_1210_INDUCT   1185.355mil   1464.842mil   1185.354mil   1464.842mil   1120.355mil   1464.842mil  T          0.00 Inductor       
L1H        SMD_1210_INDUCT   2071.182mil   1464.842mil   2071.182mil   1464.842mil   2006.181mil   1464.842mil  T          0.00 Inductor       
L1M        SMD_1210_INDUCT   2071.182mil    893.976mil   2071.181mil    893.976mil   2006.181mil    893.976mil  T          0.00 Inductor       
L1N        SMD_1210_INDUCT   2957.008mil    893.976mil   2957.007mil    893.976mil   2892.008mil    893.976mil  T          0.00 Inductor       
L2G        SMD_1210_INDUCT   1697.165mil   1464.842mil   1697.165mil   1464.842mil   1762.165mil   1464.842mil  T        180.00 Inductor       
L2H        SMD_1210_INDUCT   2582.992mil   1464.842mil   2582.992mil   1464.842mil   2647.992mil   1464.842mil  T        180.00 Inductor       
L2M        SMD_1210_INDUCT   2582.992mil    893.976mil   2582.992mil    893.976mil   2647.992mil    893.976mil  T        180.00 Inductor       
L2N        SMD_1210_INDUCT   3468.818mil    893.976mil   3468.818mil    893.976mil   3533.818mil    893.976mil  T        180.00 Inductor       
TP3G       SMD_TEST_POINT    1195.197mil   1582.953mil   1195.196mil   1582.953mil   1195.197mil   1582.953mil  T        180.00 Test Point SMD 
TP3H       SMD_TEST_POINT    2081.023mil   1582.953mil   2081.023mil   1582.953mil   2081.023mil   1582.953mil  T        180.00 Test Point SMD 
TP3M       SMD_TEST_POINT    2081.023mil   1012.086mil   2081.023mil   1012.086mil   2081.023mil   1012.086mil  T        180.00 Test Point SMD 
TP3N       SMD_TEST_POINT     2966.85mil   1012.086mil    2966.85mil   1012.086mil    2966.85mil   1012.086mil  T        180.00 Test Point SMD 
U1G        SOT23A            1529.842mil   1563.267mil   1529.842mil   1563.266mil   1492.441mil   1517.007mil  T        360.00 LM3480IM3-5.0  
U1H        SOT23A            2415.669mil   1563.266mil   2415.669mil   1563.266mil   2378.268mil   1517.006mil  T        360.00 LM3480IM3-5.0  
U1M        SOT23A            2415.669mil      992.4mil   2415.669mil    992.401mil   2378.267mil     946.14mil  T        360.00 LM3480IM3-5.0  
U1N        SOT23A            3301.496mil      992.4mil   3301.496mil    992.401mil   3264.094mil     946.14mil  T        360.00 LM3480IM3-5.0  
U2G        182H_M             1441.26mil   1386.103mil   1441.259mil   1386.103mil   1344.803mil   1461.103mil  T          0.00 FOD0708        
U2H        182H_M            2327.086mil   1386.102mil   2327.086mil   1386.103mil    2230.63mil   1461.102mil  T          0.00 FOD0708        
U2M        182H_M            2327.086mil    815.236mil   2327.087mil    815.236mil    2230.63mil    890.236mil  T          0.00 FOD0708        
U2N        182H_M            3212.913mil    815.236mil   3212.913mil    815.236mil   3116.456mil    890.236mil  T          0.00 FOD0708        
R26        SMD_0805              5671mil       1555mil       5671mil       1555mil       5716mil       1555mil  T        180.00 Res 0805       
L5         SMD_1206          5104.408mil    2175.63mil   5104.408mil    2175.63mil   5104.408mil    2120.63mil  B         90.00 600R           
R29        SMD_0805          5296.189mil     724.92mil    5296.19mil    724.921mil   5296.189mil     769.92mil  B        270.00 Res SMD        
R28        SMD_0805          5232.213mil     724.92mil   5232.214mil    724.921mil   5232.213mil     769.92mil  B        270.00 Res SMD        
R16        SMD_0805          5167.213mil    574.921mil   5167.214mil    574.921mil   5167.213mil    619.921mil  B        270.00 Res SMD        
R15        SMD_0805           5296.19mil     574.92mil    5296.19mil    574.921mil    5296.19mil     529.92mil  B         90.00 Res SMD        
C29        SMD_0805          5232.215mil     574.92mil   5232.214mil    574.921mil   5232.215mil     529.92mil  B         90.00 Cap SMD        
C22        SMD_0805          5697.213mil    574.921mil   5697.214mil    574.921mil   5697.213mil    619.921mil  B        270.00 Cap SMD        
U11        S8_N              5437.215mil    654.921mil   5437.214mil    654.921mil   5362.215mil    749.409mil  B        270.00 LT1124CS8      
U3E        182H_M            4098.739mil   2104.606mil   4098.739mil   2104.606mil   4195.195mil   2179.606mil  B        180.00 IXDN404        
U3B        182H_M             1441.26mil   2104.606mil   1441.259mil   2104.606mil   1537.717mil   2179.606mil  B        180.00 IXDN404        
R2E        SMD_0805          3980.629mil    1927.44mil   3980.628mil    1927.44mil   3980.629mil    1972.44mil  B        270.00 Res SMD        
R2B        SMD_0805          1323.149mil    1927.44mil   1323.149mil    1927.44mil   1323.149mil    1972.44mil  B        270.00 Res SMD        
R1E        SMD_0805          4067.243mil    1927.44mil   4067.243mil    1927.44mil   4067.243mil    1882.44mil  B         90.00 Res SMD        
R1B        SMD_0805          1409.763mil    1927.44mil   1409.763mil    1927.44mil   1409.763mil    1882.44mil  B         90.00 Res SMD        
C3E        SMD_CAP_7343      4344.803mil   2055.394mil   4344.804mil   2055.393mil   4344.803mil   1929.394mil  B         90.00 35V            
C3B        SMD_CAP_7343      1687.323mil   2055.394mil   1687.322mil   2055.393mil   1687.323mil   1929.394mil  B         90.00 35V            
C1E        SMD_CAP_7343      3852.677mil   2055.394mil   3852.678mil   2055.393mil   3852.677mil   2181.394mil  B        270.00 35V            
C1B        SMD_CAP_7343      1195.197mil   2055.394mil   1195.196mil   2055.393mil   1195.197mil   2181.394mil  B        270.00 35V            
U3D        182H_M            3212.912mil   2104.606mil   3212.912mil   2104.605mil   3309.368mil   2179.606mil  B        180.00 IXDN404        
U3C        182H_M            2327.085mil   2104.606mil   2327.085mil   2104.605mil   2423.541mil   2179.606mil  B        180.00 IXDN404        
U3A        182H_M             555.432mil   2104.606mil    555.432mil   2104.605mil    651.888mil   2179.606mil  B        180.00 IXDN404        
R23F       SMD_0805          4119.607mil   3320.999mil   4119.608mil   3320.999mil   4074.607mil   3320.999mil  B        360.00 Res SMD        
R23E       SMD_0805          3332.205mil   3320.999mil   3332.204mil   3320.999mil   3287.205mil   3320.999mil  B        360.00 Res SMD        
R23D       SMD_0805          2544.804mil   3320.999mil   2544.803mil   3320.999mil   2499.804mil   3320.999mil  B        360.00 Res SMD        
R23C       SMD_0805          1757.402mil   3320.999mil   1757.403mil       3321mil   1712.402mil   3320.999mil  B        360.00 Res SMD        
R23B       SMD_0805           970.001mil   3320.999mil        970mil       3321mil    925.001mil   3320.999mil  B        360.00 Res SMD        
R23A       SMD_0805           200.999mil   3337.001mil        201mil       3337mil    155.999mil   3337.001mil  B        360.00 Res SMD        
R14F       SMD_0805          4601.886mil   3553.149mil   4601.886mil    3553.15mil   4601.886mil   3508.149mil  B         90.00 Res SMD        
R14E       SMD_0805          3814.485mil   3553.149mil   3814.484mil   3553.149mil   3814.485mil   3508.149mil  B         90.00 Res SMD        
R14D       SMD_0805          3027.083mil   3553.149mil   3027.082mil   3553.149mil   3027.083mil   3508.149mil  B         90.00 Res SMD        
R14C       SMD_0805          2239.682mil   3553.149mil   2239.682mil    3553.15mil   2239.682mil   3508.149mil  B         90.00 Res SMD        
R14B       SMD_0805           1452.28mil   3553.149mil    1452.28mil   3553.149mil    1452.28mil   3508.149mil  B         90.00 Res SMD        
R14A       SMD_0805           664.879mil   3553.149mil    664.879mil    3553.15mil    664.879mil   3508.149mil  B         90.00 Res SMD        
R9F        SMD_0805          4600.472mil   3224.133mil   4600.471mil   3224.134mil   4600.472mil   3179.133mil  B         90.00 Res SMD        
R9E        SMD_0805          3813.071mil   3224.133mil    3813.07mil   3224.133mil   3813.071mil   3179.133mil  B         90.00 Res SMD        
R9D        SMD_0805          3025.669mil   3224.133mil   3025.668mil   3224.133mil   3025.669mil   3179.133mil  B         90.00 Res SMD        
R9C        SMD_0805          2238.268mil   3224.133mil   2238.267mil   3224.134mil   2238.268mil   3179.133mil  B         90.00 Res SMD        
R9B        SMD_0805          1450.866mil   3224.133mil   1450.866mil   3224.133mil   1450.866mil   3179.133mil  B         90.00 Res SMD        
R9A        SMD_0805           663.465mil   3224.133mil    663.465mil   3224.134mil    663.465mil   3179.133mil  B         90.00 Res SMD        
R7F        SMD_0805          4236.298mil   3651.575mil   4236.298mil   3651.575mil   4236.298mil   3606.575mil  B         90.00 Res SMD        
R7E        SMD_0805          3448.897mil   3651.575mil   3448.897mil   3651.576mil   3448.897mil   3606.575mil  B         90.00 Res SMD        
R7D        SMD_0805          2661.495mil   3651.575mil   2661.495mil   3651.576mil   2661.495mil   3606.575mil  B         90.00 Res SMD        
R7C        SMD_0805          1874.094mil   3651.575mil   1874.094mil   3651.575mil   1874.094mil   3606.575mil  B         90.00 Res SMD        
R7B        SMD_0805          1086.692mil   3651.575mil   1086.693mil   3651.576mil   1086.692mil   3606.575mil  B         90.00 Res SMD        
R7A        SMD_0805           299.291mil   3651.575mil     299.29mil   3651.575mil    299.291mil   3606.575mil  B         90.00 Res SMD        
R2D        SMD_0805          3094.802mil    1927.44mil   3094.802mil    1927.44mil   3094.802mil    1972.44mil  B        270.00 Res SMD        
R2C        SMD_0805          2208.975mil    1927.44mil   2208.975mil    1927.44mil   2208.975mil    1972.44mil  B        270.00 Res SMD        
R2A        SMD_0805           437.322mil    1927.44mil    437.322mil    1927.44mil    437.322mil    1972.44mil  B        270.00 Res SMD        
R1D        SMD_0805          3181.416mil    1927.44mil   3181.416mil    1927.44mil   3181.416mil    1882.44mil  B         90.00 Res SMD        
R1C        SMD_0805          2295.589mil    1927.44mil   2295.589mil    1927.44mil   2295.589mil    1882.44mil  B         90.00 Res SMD        
R1A        SMD_0805           523.936mil    1927.44mil    523.936mil    1927.44mil    523.936mil    1882.44mil  B         90.00 Res SMD        
C15F       SMD_0805          4601.886mil   3385.827mil   4601.886mil   3385.827mil   4601.886mil   3340.827mil  B         90.00 Cap SMD        
C15E       SMD_0805          3814.485mil   3385.827mil   3814.484mil   3385.828mil   3814.485mil   3340.827mil  B         90.00 Cap SMD        
C15D       SMD_0805          3027.083mil   3385.827mil   3027.082mil   3385.828mil   3027.083mil   3340.827mil  B         90.00 Cap SMD        
C15C       SMD_0805          2239.682mil   3385.827mil   2239.682mil   3385.827mil   2239.682mil   3340.827mil  B         90.00 Cap SMD        
C15B       SMD_0805           1452.28mil   3385.827mil    1452.28mil   3385.828mil    1452.28mil   3340.827mil  B         90.00 Cap SMD        
C15A       SMD_0805           664.879mil   3385.827mil    664.879mil   3385.827mil    664.879mil   3340.827mil  B         90.00 Cap SMD        
C14E       SMD_CAP_3216      3635.905mil   3228.347mil   3635.905mil   3228.347mil   3690.905mil   3228.347mil  B        360.00 15V            
C14D       SMD_CAP_3216      2848.504mil   3228.347mil   2848.503mil   3228.347mil   2903.504mil   3228.347mil  B        360.00 15V            
C14C       SMD_CAP_3216      2061.102mil   3228.347mil   2061.102mil   3228.347mil   2116.102mil   3228.347mil  B        360.00 15V            
C14B       SMD_CAP_3216        1273.7mil   3228.347mil     1273.7mil   3228.347mil     1328.7mil   3228.347mil  B        360.00 15V            
C14A       SMD_CAP_3216       486.299mil   3228.347mil    486.298mil   3228.347mil    541.299mil   3228.347mil  B        360.00 15V            
C13E       SMD_CAP_3216      3635.905mil   3641.731mil   3635.905mil   3641.732mil   3690.905mil   3641.731mil  B        360.00 15V            
C13D       SMD_CAP_3216      2848.504mil   3641.731mil   2848.503mil   3641.731mil   2903.504mil   3641.731mil  B        360.00 15V            
C13C       SMD_CAP_3216      2061.102mil   3641.731mil   2061.102mil   3641.732mil   2116.102mil   3641.731mil  B        360.00 15V            
C13B       SMD_CAP_3216        1273.7mil   3641.731mil     1273.7mil   3641.732mil     1328.7mil   3641.731mil  B        360.00 15V            
C13A       SMD_CAP_3216       486.299mil   3641.731mil    486.298mil   3641.732mil    541.299mil   3641.731mil  B        360.00 15V            
C11F       SMD_0805          4236.298mil   3139.763mil   4236.298mil   3139.764mil   4236.298mil   3184.763mil  B        270.00 Cap SMD        
C11E       SMD_0805          3448.897mil   3139.763mil   3448.897mil   3139.763mil   3448.897mil   3184.763mil  B        270.00 Cap SMD        
C11D       SMD_0805          2661.495mil   3139.763mil   2661.495mil   3139.763mil   2661.495mil   3184.763mil  B        270.00 Cap SMD        
C11C       SMD_0805          1874.094mil   3139.763mil   1874.094mil   3139.764mil   1874.094mil   3184.763mil  B        270.00 Cap SMD        
C11B       SMD_0805          1086.692mil   3139.763mil   1086.693mil   3139.763mil   1086.692mil   3184.763mil  B        270.00 Cap SMD        
C11A       SMD_0805           299.291mil   3139.763mil    299.291mil   3139.763mil    299.291mil   3184.763mil  B        270.00 Cap SMD        
C10F       SMD_0805          4237.712mil   3474.409mil   4237.712mil    3474.41mil   4237.712mil   3519.409mil  B        270.00 Cap SMD        
C10E       SMD_0805          3450.311mil   3474.409mil   3450.311mil   3474.409mil   3450.311mil   3519.409mil  B        270.00 Cap SMD        
C10D       SMD_0805          2662.909mil   3474.409mil   2662.909mil   3474.409mil   2662.909mil   3519.409mil  B        270.00 Cap SMD        
C10C       SMD_0805          1875.508mil   3474.409mil   1875.508mil    3474.41mil   1875.508mil   3519.409mil  B        270.00 Cap SMD        
C10B       SMD_0805          1088.106mil   3474.409mil   1088.107mil   3474.409mil   1088.106mil   3519.409mil  B        270.00 Cap SMD        
C10A       SMD_0805           300.704mil   3474.409mil    300.704mil    3474.41mil    300.704mil   3519.409mil  B        270.00 Cap SMD        
C9F        SMD_0805          4610.314mil   3730.315mil   4610.314mil   3730.315mil   4610.314mil   3775.315mil  B        270.00 Cap SMD        
C9E        SMD_0805          3822.913mil   3730.315mil   3822.912mil   3730.315mil   3822.913mil   3775.315mil  B        270.00 Cap SMD        
C9D        SMD_0805          3035.511mil   3730.315mil   3035.511mil   3730.316mil   3035.511mil   3775.315mil  B        270.00 Cap SMD        
C9C        SMD_0805           2248.11mil   3730.315mil    2248.11mil   3730.315mil    2248.11mil   3775.315mil  B        270.00 Cap SMD        
C9B        SMD_0805          1460.708mil   3730.315mil   1460.708mil   3730.315mil   1460.708mil   3775.315mil  B        270.00 Cap SMD        
C9A        SMD_0805           673.307mil   3730.315mil    673.306mil   3730.315mil    673.307mil   3775.315mil  B        270.00 Cap SMD        
C3D        SMD_CAP_7343      3458.976mil   2055.394mil   3458.977mil   2055.393mil   3458.976mil   2181.394mil  B         90.00 35V            
C3C        SMD_CAP_7343      2573.149mil   2055.394mil    2573.15mil   2055.393mil   2573.149mil   2181.394mil  B         90.00 35V            
C3A        SMD_CAP_7343       801.496mil   2055.394mil    801.495mil   2055.393mil    801.496mil   2181.394mil  B         90.00 35V            
C1C        SMD_CAP_7343      2081.023mil   2055.394mil   2081.024mil   2055.393mil   2081.023mil   1929.394mil  B        270.00 35V            
C1A        SMD_CAP_7343        309.37mil   2055.394mil    309.369mil   2055.393mil     309.37mil   1929.394mil  B        270.00 35V            
U8A        S8_N               476.457mil   3435.039mil    476.457mil   3435.039mil    570.944mil   3510.039mil  B        180.00 LT1124CS8      
U8B        S8_N              1263.858mil   3435.039mil   1263.858mil   3435.039mil   1358.346mil   3510.039mil  B        180.00 LT1124CS8      
U8C        S8_N               2051.26mil   3435.039mil    2051.26mil   3435.039mil   2145.748mil   3510.039mil  B        180.00 LT1124CS8      
U8D        S8_N              2838.661mil   3435.039mil   2838.661mil   3435.039mil   2933.149mil   3510.039mil  B        180.00 LT1124CS8      
U8E        S8_N              3626.063mil   3435.039mil   3626.062mil   3435.039mil   3720.551mil   3510.039mil  B        180.00 LT1124CS8      
C14F       SMD_CAP_3216      4423.307mil   3228.347mil   4423.306mil   3228.347mil   4478.307mil   3228.347mil  B        360.00 15V            
C13F       SMD_CAP_3216      4423.307mil   3641.731mil   4423.306mil   3641.732mil   4478.307mil   3641.731mil  B        360.00 15V            
U8F        S8_N              4413.463mil   3435.039mil   4413.463mil   3435.039mil   4507.952mil   3510.039mil  B        180.00 LT1124CS8      
C1F        SMD_CAP_7343        309.37mil   1464.843mil     309.37mil   1464.843mil     309.37mil   1338.843mil  B        270.00 35V            
C1I        SMD_CAP_7343       2966.85mil   1464.843mil   2966.849mil   1464.843mil    2966.85mil   1338.843mil  B        270.00 35V            
C1J        SMD_CAP_7343      3852.677mil   1464.843mil   3852.676mil   1464.843mil   3852.677mil   1338.843mil  B        270.00 35V            
C1K        SMD_CAP_7343        309.37mil    893.976mil     309.37mil    893.976mil     309.37mil    767.976mil  B        270.00 35V            
C1L        SMD_CAP_7343      1195.197mil    893.976mil   1195.197mil    893.976mil   1195.197mil    767.976mil  B        270.00 35V            
C1O        SMD_CAP_7343      3852.677mil    893.976mil   3852.677mil    893.976mil   3852.677mil    767.976mil  B        270.00 35V            
C3F        SMD_CAP_7343       801.496mil   1464.843mil    801.495mil   1464.843mil    801.496mil   1590.843mil  B         90.00 35V            
C3I        SMD_CAP_7343      3458.976mil   1464.843mil   3458.976mil   1464.843mil   3458.976mil   1590.843mil  B         90.00 35V            
C3J        SMD_CAP_7343      4344.803mil   1464.843mil   4344.802mil   1464.843mil   4344.803mil   1590.843mil  B         90.00 35V            
C3K        SMD_CAP_7343       801.496mil    893.976mil    801.496mil    893.976mil    801.496mil   1019.976mil  B         90.00 35V            
C3L        SMD_CAP_7343      1687.323mil    893.976mil   1687.323mil    893.976mil   1687.323mil   1019.976mil  B         90.00 35V            
C3O        SMD_CAP_7343      4344.803mil    893.976mil   4344.803mil    893.976mil   4344.803mil   1019.976mil  B         90.00 35V            
R1F        SMD_0805           523.936mil   1336.889mil    523.937mil   1336.888mil    523.936mil   1291.889mil  B         90.00 Res SMD        
R1I        SMD_0805          3181.416mil   1336.889mil   3181.416mil   1336.888mil   3181.416mil   1291.889mil  B         90.00 Res SMD        
R1J        SMD_0805          4067.243mil   1336.889mil   4067.243mil   1336.888mil   4067.243mil   1291.889mil  B         90.00 Res SMD        
R1K        SMD_0805           523.936mil    766.022mil    523.935mil    766.023mil    523.936mil    721.022mil  B         90.00 Res SMD        
R1L        SMD_0805          1409.763mil    766.022mil   1409.764mil    766.023mil   1409.763mil    721.022mil  B         90.00 Res SMD        
R1O        SMD_0805          4067.243mil    766.022mil   4067.244mil    766.023mil   4067.243mil    721.022mil  B         90.00 Res SMD        
R2F        SMD_0805           437.322mil   1336.889mil    437.322mil   1336.888mil    437.322mil   1381.889mil  B        270.00 Res SMD        
R2I        SMD_0805          3094.802mil   1336.889mil   3094.802mil   1336.888mil   3094.802mil   1381.889mil  B        270.00 Res SMD        
R2J        SMD_0805          3980.629mil   1336.889mil   3980.629mil   1336.888mil   3980.629mil   1381.889mil  B        270.00 Res SMD        
R2K        SMD_0805           437.322mil    766.022mil    437.323mil    766.023mil    437.322mil    811.022mil  B        270.00 Res SMD        
R2L        SMD_0805          1323.149mil    766.022mil   1323.149mil    766.023mil   1323.149mil    811.022mil  B        270.00 Res SMD        
R2O        SMD_0805          3980.629mil    766.022mil    3980.63mil    766.023mil   3980.629mil    811.022mil  B        270.00 Res SMD        
